device,hive number,date,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,file name,queen presence,queen acceptance,frames,target,time,queen status,mfcc_features
1,5,2022-06-08 14:52:28,36.42,30.29,1007.45,26.68,52,1013,8.75,0.0,711,75,2022-06-08--14-52-28_1.raw,1,2,8,0,0.583,0,"[-237.3919     152.39178     26.215218    21.874733     4.782325
   11.379572     6.5818567    6.917964     1.3966918   -2.2835777
   -2.43504     -8.737915    -4.5693164]"
1,5,2022-06-08 14:52:28,36.42,30.29,1007.45,26.68,52,1013,8.75,0.0,711,75,2022-06-08--14-52-28_1.raw,1,2,8,0,0.583,0,"[-256.57846    176.46771      5.1267195   47.74261    -16.971352
   30.438911    -5.392       15.948728    -6.641377    -1.0456665
   -2.1648378  -11.221262    -1.1170833]"
1,5,2022-06-08 14:52:28,36.42,30.29,1007.45,26.68,52,1013,8.75,0.0,711,75,2022-06-08--14-52-28_1.raw,1,2,8,0,0.583,0,"[-253.869      179.72514      2.5020776   48.224773   -20.966549
   33.644737    -7.834398    18.559818    -6.553462    -2.9203925
   -2.1658802  -10.422856    -0.3103805]"
1,5,2022-06-08 14:52:28,36.42,30.29,1007.45,26.68,52,1013,8.75,0.0,711,75,2022-06-08--14-52-28_1.raw,1,2,8,0,0.583,0,"[-262.1603     179.24033      7.655314    45.81763    -12.997967
   31.992928    -5.7998743   18.624874    -7.1618676   -1.0266309
   -1.6351054  -11.444326    -0.5775349]"
1,5,2022-06-08 14:52:28,36.42,30.29,1007.45,26.68,52,1013,8.75,0.0,711,75,2022-06-08--14-52-28_1.raw,1,2,8,0,0.583,0,"[-2.6435406e+02  1.7796187e+02  8.2750549e+00  4.4787827e+01
 -1.6282291e+01  3.0411701e+01 -5.0339112e+00  1.8343433e+01
 -3.7057858e+00  4.3722960e-01 -4.9684617e-01 -1.0767226e+01
  8.8722542e-02]"
1,5,2022-06-08 14:52:28,36.42,30.29,1007.45,26.68,52,1013,8.75,0.0,711,75,2022-06-08--14-52-28_1.raw,1,2,8,0,0.583,0,"[-2.7053610e+02  1.7744290e+02  2.2485466e+00  4.6950150e+01
 -1.8865934e+01  2.9934151e+01 -7.8343606e+00  1.9200825e+01
 -5.2590961e+00  1.2537414e+00 -4.4260266e-01 -9.3451376e+00
  1.8616790e-01]"
1,5,2022-06-08 15:51:41,33.56,33.98,1006.93,25.99,53,1012,10.29,0.0,803,75,2022-06-08--15-51-41_1.raw,1,2,8,0,0.625,0,"[-235.86662     156.43039      27.409033     31.195183      2.4507933
   16.755926      4.9995737     8.733614      1.935616      0.24234036
   -0.4915979    -7.8832426    -2.7822983 ]"
1,5,2022-06-08 15:51:41,33.56,33.98,1006.93,25.99,53,1012,10.29,0.0,803,75,2022-06-08--15-51-41_1.raw,1,2,8,0,0.625,0,"[-257.09747    177.5821      10.520021    48.658943   -11.780038
   29.93699     -4.7341337   16.539288    -2.9270692    2.118103
    0.9307382  -10.5127535   -0.3339186]"
1,5,2022-06-08 15:51:41,33.56,33.98,1006.93,25.99,53,1012,10.29,0.0,803,75,2022-06-08--15-51-41_1.raw,1,2,8,0,0.625,0,"[-252.35526    172.39615      7.0046873   50.65109    -15.076466
   31.410568    -5.891026    14.81453     -4.00358      1.3481498
   -0.4164898   -9.344585     1.0643296]"
1,5,2022-06-08 15:51:41,33.56,33.98,1006.93,25.99,53,1012,10.29,0.0,803,75,2022-06-08--15-51-41_1.raw,1,2,8,0,0.625,0,"[-252.99355     174.99655      11.332091     48.28508     -10.971064
   29.842709     -4.2207956    14.761844     -2.7702463     0.47575694
   -0.7135421   -10.460162     -0.81753314]"
1,5,2022-06-08 15:51:41,33.56,33.98,1006.93,25.99,53,1012,10.29,0.0,803,75,2022-06-08--15-51-41_1.raw,1,2,8,0,0.625,0,"[-2.5604529e+02  1.7661407e+02  1.1509694e+01  4.9656857e+01
 -1.1195488e+01  3.0187536e+01 -4.3606472e+00  1.5745112e+01
 -3.6931703e+00  7.7535588e-01 -7.2915691e-01 -1.1016042e+01
 -1.9524032e-01]"
1,5,2022-06-08 15:51:41,33.56,33.98,1006.93,25.99,53,1012,10.29,0.0,803,75,2022-06-08--15-51-41_1.raw,1,2,8,0,0.625,0,"[-255.85089    182.20312     13.818744    50.23431    -11.38266
   31.591776    -3.8120027   16.50492     -5.33871     -0.5341047
   -4.2450876  -12.698477    -1.6261358]"
1,5,2022-06-08 17:21:53,29.01,42.73,1006.68,24.49,56,1012,8.75,0.0,803,75,2022-06-08--17-21-53_1.raw,0,0,8,1,0.708,1,"[-145.25131    138.61082     -6.333459    37.691933   -11.375266
   20.489004    -4.8904       7.46476    -11.407578    -8.444152
   -5.589978   -12.3107195   -2.235652 ]"
1,5,2022-06-08 17:21:53,29.01,42.73,1006.68,24.49,56,1012,8.75,0.0,803,75,2022-06-08--17-21-53_1.raw,0,0,8,1,0.708,1,"[-205.06012    155.86978    -12.7162895   50.254646   -25.326565
   36.468777   -14.275437    17.73934    -13.458833    -3.0146194
   -3.712249   -13.398434     0.5881107]"
1,5,2022-06-08 17:21:53,29.01,42.73,1006.68,24.49,56,1012,8.75,0.0,803,75,2022-06-08--17-21-53_1.raw,0,0,8,1,0.708,1,"[-170.3469     161.07549     -2.99792     50.39322    -22.352234
   31.692747   -13.781876    13.1773     -17.361107    -6.105465
   -7.9483557  -13.406453     1.8572118]"
1,5,2022-06-08 17:21:53,29.01,42.73,1006.68,24.49,56,1012,8.75,0.0,803,75,2022-06-08--17-21-53_1.raw,0,0,8,1,0.708,1,"[-2.5075467e+02  1.6148984e+02 -6.6478996e+00  5.2128658e+01
 -1.6474808e+01  3.4054741e+01 -1.0724498e+01  1.6085382e+01
 -9.2620764e+00 -1.4928597e+00 -3.1307049e+00 -1.3672520e+01
 -2.4799880e-01]"
1,5,2022-06-08 17:21:53,29.01,42.73,1006.68,24.49,56,1012,8.75,0.0,803,75,2022-06-08--17-21-53_1.raw,0,0,8,1,0.708,1,"[-236.73076    162.39041     -1.6770369   48.381157   -12.087807
   31.688133    -7.0550323   13.41548     -9.001506    -4.5015
   -3.0598998  -13.370024    -1.8325477]"
1,5,2022-06-08 17:21:53,29.01,42.73,1006.68,24.49,56,1012,8.75,0.0,803,75,2022-06-08--17-21-53_1.raw,0,0,8,1,0.708,1,"[-263.46588    164.96217     -1.5194563   53.212322   -12.156909
   36.997894    -5.321259    15.719907    -7.5823383   -1.1232411
   -1.3247488  -11.556166    -0.5836024]"
1,5,2022-06-08 18:20:59,30.51,36.74,1006.68,22.97,59,1012,8.23,10.29,803,75,2022-06-08--18-20-59_1.raw,0,0,8,1,0.75,1,"[-236.76956     138.66931      19.239965     34.600315      4.0205903
   17.936764      3.0767918     8.361986     -2.0016694    -1.5217681
   -0.36422718   -9.269331     -1.5717775 ]"
1,5,2022-06-08 18:20:59,30.51,36.74,1006.68,22.97,59,1012,8.23,10.29,803,75,2022-06-08--18-20-59_1.raw,0,0,8,1,0.75,1,"[-257.54938    171.2741     -10.670113    60.744736   -20.572762
   37.71005    -13.989039    18.750984   -10.391073     0.4473189
   -1.8324716  -12.346437     2.4521503]"
1,5,2022-06-08 18:20:59,30.51,36.74,1006.68,22.97,59,1012,8.23,10.29,803,75,2022-06-08--18-20-59_1.raw,0,0,8,1,0.75,1,"[-258.001      159.98804     -4.924552    51.02091    -15.486126
   29.57407    -10.298666    12.596104    -8.877381    -1.0255147
   -1.7084526  -11.758432     0.6620663]"
1,5,2022-06-08 18:20:59,30.51,36.74,1006.68,22.97,59,1012,8.23,10.29,803,75,2022-06-08--18-20-59_1.raw,0,0,8,1,0.75,1,"[-2.6523502e+02  1.7116295e+02 -1.1266425e+01  5.8229427e+01
 -2.1419069e+01  3.5408791e+01 -1.3839172e+01  1.7789436e+01
 -1.1229625e+01 -8.7018557e-02 -3.7685592e+00 -1.3757074e+01
  4.8464891e-01]"
1,5,2022-06-08 18:20:59,30.51,36.74,1006.68,22.97,59,1012,8.23,10.29,803,75,2022-06-08--18-20-59_1.raw,0,0,8,1,0.75,1,"[-258.0987      173.01297      -7.4400654    56.358147    -19.857212
   35.090485    -13.317484     15.988978    -10.49712      -0.75754535
   -4.5489845   -15.091244     -0.9369854 ]"
1,5,2022-06-08 18:20:59,30.51,36.74,1006.68,22.97,59,1012,8.23,10.29,803,75,2022-06-08--18-20-59_1.raw,0,0,8,1,0.75,1,"[-2.6834900e+02  1.7501909e+02 -1.6759186e+01  6.1605350e+01
 -2.4322441e+01  3.9476883e+01 -1.6941919e+01  1.9188068e+01
 -1.0508692e+01  1.6878781e+00 -4.4152079e+00 -1.4585953e+01
  9.7666778e-02]"
1,5,2022-06-08 19:20:04,30.32,35.55,1006.58,21.52,61,1012,7.2,0.0,803,75,2022-06-08--19-20-04_1.raw,0,0,8,1,0.792,1,"[-228.69069    143.15715     16.266394    31.074286     3.170018
   12.225176     2.5303104    5.0351396   -2.9343922   -1.5999737
   -1.3122339  -10.058911    -3.5112646]"
1,5,2022-06-08 19:20:04,30.32,35.55,1006.58,21.52,61,1012,7.2,0.0,803,75,2022-06-08--19-20-04_1.raw,0,0,8,1,0.792,1,"[-255.88124    173.72519    -11.967559    57.00768    -20.27155
   33.34737    -14.079574    16.557161   -10.415301     2.055518
   -1.3669889  -12.718638     1.2180285]"
1,5,2022-06-08 19:20:04,30.32,35.55,1006.58,21.52,61,1012,7.2,0.0,803,75,2022-06-08--19-20-04_1.raw,0,0,8,1,0.792,1,"[-261.42612    176.57016    -17.728868    58.75096    -24.87356
   36.16652    -16.793722    18.33153    -12.450091     2.2334454
   -1.6982312  -12.464966     1.7877827]"
1,5,2022-06-08 19:20:04,30.32,35.55,1006.58,21.52,61,1012,7.2,0.0,803,75,2022-06-08--19-20-04_1.raw,0,0,8,1,0.792,1,"[-256.843      175.18196    -11.944688    56.007935   -21.635515
   34.484833   -15.400285    16.490026   -10.981971     1.2741313
   -1.4820391  -12.297792     1.3409783]"
1,5,2022-06-08 19:20:04,30.32,35.55,1006.58,21.52,61,1012,7.2,0.0,803,75,2022-06-08--19-20-04_1.raw,0,0,8,1,0.792,1,"[-260.02448    176.49295    -15.020927    59.131203   -23.70062
   36.975258   -17.166594    18.547558   -11.546244     1.6343119
   -1.6672006  -12.804995     1.958442 ]"
1,5,2022-06-08 19:20:04,30.32,35.55,1006.58,21.52,61,1012,7.2,0.0,803,75,2022-06-08--19-20-04_1.raw,0,0,8,1,0.792,1,"[-261.10574    180.9635     -16.015575    58.62476    -25.190275
   38.33764    -17.13338     18.898481   -12.964792     2.9270067
   -2.3000777  -14.277628     1.2901024]"
1,5,2022-06-08 20:19:13,29.29,36.34,1006.62,19.44,64,1013,6.69,0.0,803,75,2022-06-08--20-19-13_1.raw,0,0,8,1,0.833,1,"[-237.55936     132.55328      22.193497     36.960625     -0.5266917
   19.356455      2.335825      4.5861206    -2.1044557    -3.2204525
   -0.64394605   -8.199779     -3.0085254 ]"
1,5,2022-06-08 20:19:13,29.29,36.34,1006.62,19.44,64,1013,6.69,0.0,803,75,2022-06-08--20-19-13_1.raw,0,0,8,1,0.833,1,"[-257.014       168.38406       3.5067554    54.44336     -14.127821
   32.62565      -8.909328     14.708689     -7.9330096    -1.5369648
   -3.140371    -11.123761      0.33117446]"
1,5,2022-06-08 20:19:13,29.29,36.34,1006.62,19.44,64,1013,6.69,0.0,803,75,2022-06-08--20-19-13_1.raw,0,0,8,1,0.833,1,"[-270.17007    164.63037     -3.5315478   58.72088    -19.047983
   35.419323   -11.17048     17.21167     -9.030638     1.0416182
   -1.5610925   -9.978805     1.9635481]"
1,5,2022-06-08 20:19:13,29.29,36.34,1006.62,19.44,64,1013,6.69,0.0,803,75,2022-06-08--20-19-13_1.raw,0,0,8,1,0.833,1,"[-280.85696    167.79643     -8.922221    62.534203   -24.284674
   39.227264   -15.475314    20.098349   -10.895428     1.693425
   -1.1552242   -8.13195      4.387728 ]"
1,5,2022-06-08 20:19:13,29.29,36.34,1006.62,19.44,64,1013,6.69,0.0,803,75,2022-06-08--20-19-13_1.raw,0,0,8,1,0.833,1,"[-275.6115     174.9419     -15.116518    65.28896    -27.69547
   39.656612   -16.989843    21.49956    -12.362419     2.0482116
   -2.3579826  -10.707869     2.969623 ]"
1,5,2022-06-08 20:19:13,29.29,36.34,1006.62,19.44,64,1013,6.69,0.0,803,75,2022-06-08--20-19-13_1.raw,0,0,8,1,0.833,1,"[-271.25366    173.08385    -10.170951    63.65312    -25.203636
   37.71937    -13.109953    19.75579    -10.817723     2.2745214
   -2.927846    -9.8901205    1.9441938]"
1,5,2022-06-08 21:18:22,25.02,45.67,1007.11,17.02,73,1013,4.12,7.2,802,40,2022-06-08--21-18-22_1.raw,0,0,8,1,0.875,1,"[-2.5753857e+02  1.4020586e+02  3.2803734e+01  3.3200890e+01
  2.8223648e+00  1.7287251e+01  5.1285434e+00  1.1026480e+01
 -2.3280370e-01 -2.8904350e+00 -1.7811481e+00 -7.2498779e+00
 -1.0336578e+00]"
1,5,2022-06-08 21:18:22,25.02,45.67,1007.11,17.02,73,1013,4.12,7.2,802,40,2022-06-08--21-18-22_1.raw,0,0,8,1,0.875,1,"[-285.2259     164.88809      4.605589    59.539104   -18.946264
   35.9248      -9.375455    22.481       -7.038926     0.7139541
   -1.8303738   -9.816659     3.7771647]"
1,5,2022-06-08 21:18:22,25.02,45.67,1007.11,17.02,73,1013,4.12,7.2,802,40,2022-06-08--21-18-22_1.raw,0,0,8,1,0.875,1,"[-280.25964    169.2982      -4.468023    61.474472   -21.909286
   36.434288   -12.933136    21.631718    -9.018784     1.8592427
   -0.9913372   -9.183495     3.7406735]"
1,5,2022-06-08 21:18:22,25.02,45.67,1007.11,17.02,73,1013,4.12,7.2,802,40,2022-06-08--21-18-22_1.raw,0,0,8,1,0.875,1,"[-2.7831616e+02  1.6876826e+02 -1.6452119e+00  6.2087242e+01
 -1.9143625e+01  3.6257374e+01 -1.0406483e+01  2.2017626e+01
 -9.4556875e+00  1.3761017e+00 -1.5586163e-01 -8.4775896e+00
  3.9259658e+00]"
1,5,2022-06-08 21:18:22,25.02,45.67,1007.11,17.02,73,1013,4.12,7.2,802,40,2022-06-08--21-18-22_1.raw,0,0,8,1,0.875,1,"[-2.8060190e+02  1.6907059e+02  3.4342811e-02  6.0744205e+01
 -1.9650978e+01  3.6006943e+01 -1.0112354e+01  2.2728977e+01
 -8.6227703e+00  1.8215100e+00  5.9715081e-02 -8.4036865e+00
  4.1493583e+00]"
1,5,2022-06-08 21:18:22,25.02,45.67,1007.11,17.02,73,1013,4.12,7.2,802,40,2022-06-08--21-18-22_1.raw,0,0,8,1,0.875,1,"[-278.68784    170.41447      7.3492904   60.07915    -17.975582
   37.254684    -9.800419    21.89229     -5.7711616    1.8022729
   -0.9602485   -9.691905     3.997285 ]"
1,5,2022-06-08 22:17:32,23.89,46.37,1007.54,15.93,78,1013,4.12,0.0,801,20,2022-06-08--22-17-32_1.raw,0,0,8,1,0.917,1,"[-2.5521150e+02  1.4034970e+02  3.2425911e+01  3.6190338e+01
  5.8244653e+00  1.7490778e+01  6.4900913e+00  1.1621846e+01
  1.4678785e-01 -9.2039424e-01  7.9813528e-01 -5.1293745e+00
 -4.1246158e-01]"
1,5,2022-06-08 22:17:32,23.89,46.37,1007.54,15.93,78,1013,4.12,0.0,801,20,2022-06-08--22-17-32_1.raw,0,0,8,1,0.917,1,"[-2.7984311e+02  1.6659662e+02  8.0146036e+00  6.0426476e+01
 -1.3868418e+01  3.5734695e+01 -7.3837075e+00  2.1427786e+01
 -7.0197172e+00  1.2297618e+00 -1.6766767e-01 -8.3340969e+00
  3.4770074e+00]"
1,5,2022-06-08 22:17:32,23.89,46.37,1007.54,15.93,78,1013,4.12,0.0,801,20,2022-06-08--22-17-32_1.raw,0,0,8,1,0.917,1,"[-2.7911154e+02  1.6580948e+02 -5.5329800e-02  6.1630821e+01
 -1.6900364e+01  3.5647034e+01 -8.0793209e+00  2.2966967e+01
 -8.1032448e+00  2.0287855e+00 -6.1722767e-01 -9.0868807e+00
  4.4220629e+00]"
1,5,2022-06-08 22:17:32,23.89,46.37,1007.54,15.93,78,1013,4.12,0.0,801,20,2022-06-08--22-17-32_1.raw,0,0,8,1,0.917,1,"[-284.21713     166.38898      -8.318742     67.15347     -20.73238
   36.840935    -12.237377     23.168182    -10.257797      3.6223273
    0.46619278   -8.181914      5.8703556 ]"
1,5,2022-06-08 22:17:32,23.89,46.37,1007.54,15.93,78,1013,4.12,0.0,801,20,2022-06-08--22-17-32_1.raw,0,0,8,1,0.917,1,"[-276.63373    169.96951     -0.6656586   63.14539    -17.661247
   35.998253   -10.634356    22.987417    -7.316811     2.3009214
   -0.4673231   -8.324652     4.677887 ]"
1,5,2022-06-08 22:17:32,23.89,46.37,1007.54,15.93,78,1013,4.12,0.0,801,20,2022-06-08--22-17-32_1.raw,0,0,8,1,0.917,1,"[-2.7636661e+02  1.6748026e+02  4.5055900e+00  6.1226730e+01
 -1.2539621e+01  3.4724861e+01 -8.5178223e+00  2.3276825e+01
 -5.7407522e+00  1.9162614e+00  1.3097218e-01 -7.2946701e+00
  4.3796988e+00]"
1,5,2022-06-08 23:16:44,22.86,48.23,1007.45,15.33,79,1013,4.63,0.0,801,20,2022-06-08--23-16-44_1.raw,0,0,8,1,0.958,1,"[-2.5979608e+02  1.3210637e+02  3.0464521e+01  3.2268734e+01
  4.1972342e+00  1.4225220e+01  6.5807147e+00  1.0878702e+01
 -1.6953722e-01 -1.6318915e+00 -5.9426796e-01 -6.0276108e+00
 -8.8663393e-01]"
1,5,2022-06-08 23:16:44,22.86,48.23,1007.45,15.33,79,1013,4.63,0.0,801,20,2022-06-08--23-16-44_1.raw,0,0,8,1,0.958,1,"[-285.4353     165.8208       0.9067227   63.135666   -19.131641
   36.3621     -11.04846     22.43872     -7.7958884    1.9270668
   -1.7280879   -9.14996      5.0791626]"
1,5,2022-06-08 23:16:44,22.86,48.23,1007.45,15.33,79,1013,4.63,0.0,801,20,2022-06-08--23-16-44_1.raw,0,0,8,1,0.958,1,"[-288.73102     163.9887        0.37385428   62.96269     -20.051584
   35.9438      -10.675165     22.798704     -8.389778      2.331808
   -0.6341928    -8.074767      5.0226793 ]"
1,5,2022-06-08 23:16:44,22.86,48.23,1007.45,15.33,79,1013,4.63,0.0,801,20,2022-06-08--23-16-44_1.raw,0,0,8,1,0.958,1,"[-279.32196    168.94641      2.188367    62.156776   -18.033165
   36.891747    -9.920642    21.925127    -7.9921126    1.6474656
   -1.3700912   -9.517326     3.6644619]"
1,5,2022-06-08 23:16:44,22.86,48.23,1007.45,15.33,79,1013,4.63,0.0,801,20,2022-06-08--23-16-44_1.raw,0,0,8,1,0.958,1,"[-278.20047    165.74234      7.2612567   58.1956     -15.520133
   33.683643    -6.802302    21.871399    -6.1513658    1.3363968
   -0.9380062   -9.171694     3.5789802]"
1,5,2022-06-08 23:16:44,22.86,48.23,1007.45,15.33,79,1013,4.63,0.0,801,20,2022-06-08--23-16-44_1.raw,0,0,8,1,0.958,1,"[-2.81986511e+02  1.69106476e+02 -1.09887525e-01  6.30666084e+01
 -1.89622898e+01  3.50876465e+01 -9.59645748e+00  2.67592773e+01
 -7.74178934e+00  8.73932719e-01 -2.97926617e+00 -9.78749847e+00
  4.16494370e+00]"
1,5,2022-06-09 0:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,0.0,801,20,2022-06-09--00-15-56_1.raw,0,0,8,1,0.0,1,"[-255.0408      142.09726      32.031464     38.387962      3.138626
   18.793518      4.4709034    12.282374     -0.71946526   -2.6810322
   -1.0995302    -6.027727      0.9552705 ]"
1,5,2022-06-09 0:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,0.0,801,20,2022-06-09--00-15-56_1.raw,0,0,8,1,0.0,1,"[-276.92413    166.40813      1.3717092   59.88241    -16.252733
   34.101418    -7.907757    22.672726    -7.287718     0.7949924
   -0.6610586   -8.003279     3.971264 ]"
1,5,2022-06-09 0:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,0.0,801,20,2022-06-09--00-15-56_1.raw,0,0,8,1,0.0,1,"[-281.38254    166.03265     -9.869882    64.20516    -22.195795
   37.578907   -12.861893    23.592167   -11.257908     1.548413
   -0.5500212   -8.1692295    4.880228 ]"
1,5,2022-06-09 0:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,0.0,801,20,2022-06-09--00-15-56_1.raw,0,0,8,1,0.0,1,"[-278.65158    166.85358     -5.7870193   62.369812   -21.323238
   34.13772    -11.207569    22.593672    -9.687053     0.9273328
   -1.4346958   -8.348285     4.3187485]"
1,5,2022-06-09 0:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,0.0,801,20,2022-06-09--00-15-56_1.raw,0,0,8,1,0.0,1,"[-281.346      167.95479     -4.4721212   63.26306    -22.035095
   35.866917   -11.273316    22.938755    -8.946741     1.1315622
   -1.951324    -8.14379      5.007126 ]"
1,5,2022-06-09 0:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,0.0,801,20,2022-06-09--00-15-56_1.raw,0,0,8,1,0.0,1,"[-282.0755     166.67366     -6.667738    66.742615   -24.643232
   36.254837   -11.738359    23.002304    -9.988832     3.358651
   -2.0785031   -9.301297     5.1519322]"
1,5,2022-06-09 1:15:08,22.21,48.16,1007.57,13.82,81,1013,3.09,0.0,800,0,2022-06-09--01-15-08_1.raw,0,0,8,1,0.042,1,"[-261.49048    130.00003     27.461456    36.24538      4.060953
   14.975279     5.333722     9.5366955   -1.0537704   -2.5557518
   -1.9232258   -6.6200495   -0.3358799]"
1,5,2022-06-09 1:15:08,22.21,48.16,1007.57,13.82,81,1013,3.09,0.0,800,0,2022-06-09--01-15-08_1.raw,0,0,8,1,0.042,1,"[-2.8698999e+02  1.7040974e+02 -2.5458628e-01  6.3873512e+01
 -2.2257935e+01  3.7486046e+01 -1.1945052e+01  2.3378193e+01
 -8.9355183e+00  1.7112668e+00 -2.1803391e+00 -9.1005554e+00
  4.4909286e+00]"
1,5,2022-06-09 1:15:08,22.21,48.16,1007.57,13.82,81,1013,3.09,0.0,800,0,2022-06-09--01-15-08_1.raw,0,0,8,1,0.042,1,"[-2.8475098e+02  1.6656255e+02  5.5610685e+00  6.0190166e+01
 -1.8602276e+01  3.5149834e+01 -9.2210312e+00  2.2069172e+01
 -7.7277460e+00  6.1285913e-02 -2.0252345e+00 -8.6082706e+00
  4.0057230e+00]"
1,5,2022-06-09 1:15:08,22.21,48.16,1007.57,13.82,81,1013,3.09,0.0,800,0,2022-06-09--01-15-08_1.raw,0,0,8,1,0.042,1,"[-286.30576    165.10019     -2.3121402   63.098747   -21.77495
   36.332787   -11.196451    22.633194    -9.314843     1.5682341
   -1.4964004   -8.787008     4.0678463]"
1,5,2022-06-09 1:15:08,22.21,48.16,1007.57,13.82,81,1013,3.09,0.0,800,0,2022-06-09--01-15-08_1.raw,0,0,8,1,0.042,1,"[-269.17572    164.76154     -6.4614577   61.138004   -24.032766
   34.783554   -13.146974    23.24229    -10.148453     1.3625338
   -0.83637     -9.645986     3.9422715]"
1,5,2022-06-09 1:15:08,22.21,48.16,1007.57,13.82,81,1013,3.09,0.0,800,0,2022-06-09--01-15-08_1.raw,0,0,8,1,0.042,1,"[-275.06302     173.11739       4.0955534    57.408463    -20.497387
   35.660847    -10.049202     23.221865     -6.8050094     0.69232005
   -1.5398607    -8.365461      3.9511673 ]"
1,5,2022-06-09 2:14:24,22.11,48.18,1006.91,13.54,84,1013,2.06,0.0,800,0,2022-06-09--02-14-24_1.raw,0,0,8,1,0.083,1,"[-260.76154    134.66354     29.868675    31.850863     1.8751953
   14.22513      4.854035    10.435176    -1.4098256   -3.3699546
   -1.5666796   -6.857375    -1.2234346]"
1,5,2022-06-09 2:14:24,22.11,48.18,1006.91,13.54,84,1013,2.06,0.0,800,0,2022-06-09--02-14-24_1.raw,0,0,8,1,0.083,1,"[-278.02866     167.8137       -3.632327     62.583595    -19.124899
   35.429535    -11.268585     22.826445     -9.155783      0.7699447
   -0.49369323   -8.009736      3.090365  ]"
1,5,2022-06-09 2:14:24,22.11,48.18,1006.91,13.54,84,1013,2.06,0.0,800,0,2022-06-09--02-14-24_1.raw,0,0,8,1,0.083,1,"[-274.58414    167.50955     -8.695736    62.520866   -20.29095
   35.509533   -11.097324    21.602524    -9.983044     0.9713122
   -1.0064471   -8.479214     3.9062138]"
1,5,2022-06-09 2:14:24,22.11,48.18,1006.91,13.54,84,1013,2.06,0.0,800,0,2022-06-09--02-14-24_1.raw,0,0,8,1,0.083,1,"[-275.9248     163.59045    -11.70291     65.18374    -21.627117
   37.683872   -12.944443    22.193836   -10.074537     2.1459184
    0.4213609   -8.292734     4.0419054]"
1,5,2022-06-09 2:14:24,22.11,48.18,1006.91,13.54,84,1013,2.06,0.0,800,0,2022-06-09--02-14-24_1.raw,0,0,8,1,0.083,1,"[-281.2674     169.27191     -8.830826    65.675735   -23.512243
   37.518867   -13.728292    22.710243   -11.119152     1.6557821
   -0.5408196   -8.971451     4.34289  ]"
1,5,2022-06-09 2:14:24,22.11,48.18,1006.91,13.54,84,1013,2.06,0.0,800,0,2022-06-09--02-14-24_1.raw,0,0,8,1,0.083,1,"[-284.8952     171.4297      -5.433376    64.59456    -25.455666
   36.747124   -15.166355    23.20583    -10.259568     3.2153335
   -0.8575947   -8.413658     5.4146013]"
1,5,2022-06-09 3:13:35,22.04,47.06,1006.68,12.92,86,1013,0.45,0.89,800,0,2022-06-09--03-13-35_1.raw,0,0,8,1,0.125,1,"[-259.5543      131.89969      26.166813     34.54741       5.174119
   14.518968      5.28493       9.551449     -1.8628275    -2.232461
   -1.0781792    -6.269738     -0.41311097]"
1,5,2022-06-09 3:13:35,22.04,47.06,1006.68,12.92,86,1013,0.45,0.89,800,0,2022-06-09--03-13-35_1.raw,0,0,8,1,0.125,1,"[-286.82343    170.88095    -12.690739    68.05158    -25.334244
   39.950703   -14.892369    23.969273   -12.776052     2.273168
   -2.373539   -10.226956     3.7010612]"
1,5,2022-06-09 3:13:35,22.04,47.06,1006.68,12.92,86,1013,0.45,0.89,800,0,2022-06-09--03-13-35_1.raw,0,0,8,1,0.125,1,"[-2.8257446e+02  1.6975650e+02 -1.4157206e+00  6.3667343e+01
 -2.1076221e+01  3.5687752e+01 -1.1675292e+01  2.1760592e+01
 -1.1118793e+01  1.7054436e-01 -1.8475406e+00 -9.2436676e+00
  4.0268230e+00]"
1,5,2022-06-09 3:13:35,22.04,47.06,1006.68,12.92,86,1013,0.45,0.89,800,0,2022-06-09--03-13-35_1.raw,0,0,8,1,0.125,1,"[-288.18176    163.5216      -8.259588    67.68895    -25.276337
   36.374138   -13.366251    21.741676   -11.737952     1.3407261
   -2.5400052   -9.326174     4.2165246]"
1,5,2022-06-09 3:13:35,22.04,47.06,1006.68,12.92,86,1013,0.45,0.89,800,0,2022-06-09--03-13-35_1.raw,0,0,8,1,0.125,1,"[-282.4386     166.5285      -6.8935738   65.3188     -22.885387
   37.179947   -13.579757    22.59379    -11.109001     1.3536091
   -1.227106    -9.805592     3.561913 ]"
1,5,2022-06-09 3:13:35,22.04,47.06,1006.68,12.92,86,1013,0.45,0.89,800,0,2022-06-09--03-13-35_1.raw,0,0,8,1,0.125,1,"[-285.25528    168.05136     -1.9395293   65.80231    -22.974554
   37.969048   -11.674393    22.478401   -10.572978     1.7123188
   -1.7721765   -8.285019     4.124884 ]"
